activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1429042,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C1Nc2ccc(I)cc2C(=O)N([C@H](C(=O)O)c2ccccc2Cl)[C@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '8.09', 'le': '0.20', 'lle': '-0.86', 'sei': '5.42'}",CHEMBL179931,,CHEMBL179931,4.70,False,http://www.openphacts.org/units/Nanomolar,368065,=,1,True,=,,IC50,nM,,20000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,20.0
,1429043,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2ccccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '10.61', 'le': '0.21', 'lle': '-0.12', 'sei': '5.57'}",CHEMBL181138,,CHEMBL181138,4.83,False,http://www.openphacts.org/units/Nanomolar,368069,=,1,True,=,,IC50,nM,,14800.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,14.8
,1429045,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,CCc1ccc2c(c1)C(=O)N([C@H](C(=O)O)c1ccc(Cl)cc1)[C@@H](c1ccc(Cl)cc1)C(=O)N2,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '12.05', 'le': '0.24', 'lle': '0.30', 'sei': '6.72'}",CHEMBL359740,,CHEMBL359740,5.82,False,http://www.openphacts.org/units/Nanomolar,368075,=,1,True,=,,IC50,nM,,1500.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,1.5
,1429046,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)c1ccc2c(c1)C(=O)N([C@H](C(=O)O)c1ccc(Cl)cc1)[C@@H](c1ccc(Cl)cc1)C(=O)N2,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '12.05', 'le': '0.24', 'lle': '-0.09', 'sei': '6.91'}",CHEMBL182149,,CHEMBL182149,5.99,False,http://www.openphacts.org/units/Nanomolar,368080,=,1,True,=,,IC50,nM,,1020.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,1.02
,1429047,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)(C)c1ccc2c(c1)C(=O)N([C@H](C(=O)O)c1ccc(Cl)cc1)[C@@H](c1ccc(Cl)cc1)C(=O)N2,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '11.04', 'le': '0.22', 'lle': '-0.61', 'sei': '6.51'}",CHEMBL181607,,CHEMBL181607,5.64,False,http://www.openphacts.org/units/Nanomolar,368089,=,1,True,=,,IC50,nM,,2270.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,2.27
,1429048,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2cc(Cl)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '12.42', 'le': '0.26', 'lle': '0.47', 'sei': '7.01'}",CHEMBL361168,,CHEMBL361168,6.08,False,http://www.openphacts.org/units/Nanomolar,368097,=,1,True,=,,IC50,nM,,830.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,0.83
,1429447,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2cc(Br)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '11.38', 'le': '0.26', 'lle': '0.36', 'sei': '7.01'}",CHEMBL369321,,CHEMBL369321,6.08,False,http://www.openphacts.org/units/Nanomolar,368102,=,1,True,=,,IC50,nM,,830.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,0.83
,1429449,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2ccc(Cl)cc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '10.62', 'le': '0.22', 'lle': '-0.41', 'sei': '6.00'}",CHEMBL179890,,CHEMBL179890,5.20,False,http://www.openphacts.org/units/Nanomolar,368108,=,1,True,=,,IC50,nM,,6300.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,6.3
,1429452,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2cc(I)c(Cl)cc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '10.00', 'le': '0.25', 'lle': '-0.06', 'sei': '7.10'}",CHEMBL361770,,CHEMBL361770,6.16,False,http://www.openphacts.org/units/Nanomolar,368114,=,1,True,=,,IC50,nM,,700.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,0.7
,1429454,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2cc(CO)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '11.29', 'le': '0.23', 'lle': '1.03', 'sei': '5.13'}",CHEMBL359846,,CHEMBL359846,5.48,False,http://www.openphacts.org/units/Nanomolar,368119,=,1,True,=,,IC50,nM,,3300.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,3.3
,1429455,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2cc(CCO)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '11.25', 'le': '0.23', 'lle': '1.13', 'sei': '5.26'}",CHEMBL179987,,CHEMBL179987,5.62,False,http://www.openphacts.org/units/Nanomolar,368124,=,1,True,=,,IC50,nM,,2400.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,2.4
,1429456,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C(=O)O)c1ccc(Cl)cc1)[C@@H](c1ccc(Cl)cc1)C(=O)N2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,,CHEMBL361589,,CHEMBL361589,,False,http://www.openphacts.org/units/Nanomolar,368128,>,1,True,>,,IC50,nM,,125000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,125.0
,1429457,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,N#Cc1ccc2c(c1)C(=O)N([C@H](C(=O)O)c1ccc(Cl)cc1)[C@@H](c1ccc(Cl)cc1)C(=O)N2,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '10.06', 'le': '0.20', 'lle': '0.00', 'sei': '4.37'}",CHEMBL360484,,CHEMBL360484,4.83,False,http://www.openphacts.org/units/Nanomolar,368044,=,1,True,=,,IC50,nM,,14800.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,14.8
,1429459,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,C#Cc1ccc2c(c1)C(=O)N([C@H](C(=O)O)c1ccc(Cl)cc1)[C@@H](c1ccc(Cl)cc1)C(=O)N2,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '12.64', 'le': '0.25', 'lle': '1.12', 'sei': '6.99'}",CHEMBL359897,,CHEMBL359897,6.06,False,http://www.openphacts.org/units/Nanomolar,368049,=,1,True,=,,IC50,nM,,870.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,0.87
,1429566,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)nc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '10.02', 'le': '0.25', 'lle': '0.88', 'sei': '5.86'}",CHEMBL180205,,CHEMBL180205,5.83,False,http://www.openphacts.org/units/Nanomolar,368054,=,1,True,=,,IC50,nM,,1470.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,1.47
,1429567,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccc(Cl)nc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '8.81', 'le': '0.22', 'lle': '0.18', 'sei': '5.15'}",CHEMBL368244,,CHEMBL368244,5.13,False,http://www.openphacts.org/units/Nanomolar,368060,=,1,True,=,,IC50,nM,,7400.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,7.4
,1429568,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)nc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1c[nH]c2ccccc12,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '7.26', 'le': '0.17', 'lle': '-0.52', 'sei': '3.69'}",CHEMBL359676,,CHEMBL359676,4.26,False,http://www.openphacts.org/units/Nanomolar,368066,=,1,True,=,,IC50,nM,,55000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,55.0
,1429569,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)nc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1cc2ccccc2[nH]1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '8.70', 'le': '0.20', 'lle': '0.32', 'sei': '4.42'}",CHEMBL180179,,CHEMBL180179,5.10,False,http://www.openphacts.org/units/Nanomolar,368501,=,1,True,=,,IC50,nM,,7900.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,7.9
,1429571,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '11.12', 'le': '0.28', 'lle': '0.28', 'sei': '9.06'}",CHEMBL180433,,CHEMBL180433,6.31,False,http://www.openphacts.org/units/Nanomolar,368506,=,1,True,=,,IC50,nM,,490.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,0.49
,1429572,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccc(Cl)cc1)N1Cc2cc(I)ccc2NC[C@@H]1c1ccc(Cl)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,,CHEMBL369570,,CHEMBL369570,,False,http://www.openphacts.org/units/Nanomolar,368511,>,1,True,>,,IC50,nM,,125000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,125.0
,1430657,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)C(c1ccccc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(C(F)(F)F)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '7.77', 'le': '0.18', 'lle': '-0.76', 'sei': '5.20'}",CHEMBL367147,,CHEMBL367147,4.51,False,http://www.openphacts.org/units/Nanomolar,368100,=,1,True,=,,IC50,nM,,31000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,31.0
,1430658,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccccc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccc(C(F)(F)F)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '9.75', 'le': '0.23', 'lle': '0.39', 'sei': '6.52'}",CHEMBL178578,,CHEMBL178578,5.66,False,http://www.openphacts.org/units/Nanomolar,368105,=,1,True,=,,IC50,nM,,2200.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,2.2
,1430660,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccccc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccccc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '8.63', 'le': '0.20', 'lle': '0.17', 'sei': '5.10'}",CHEMBL178661,,CHEMBL178661,4.42,False,http://www.openphacts.org/units/Nanomolar,368112,=,1,True,=,,IC50,nM,,38000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,38.0
,1431066,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc([C@H]2C(=O)Nc3ccc(I)cc3C(=O)N2[C@H](C(=O)O)c2ccccc2)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '9.26', 'le': '0.21', 'lle': '0.32', 'sei': '5.62'}",CHEMBL179820,,CHEMBL179820,4.88,False,http://www.openphacts.org/units/Nanomolar,368117,=,1,True,=,,IC50,nM,,13300.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,13.3
,1431067,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,CCc1ccc([C@H]2C(=O)Nc3ccc(I)cc3C(=O)N2[C@H](C(=O)O)c2ccccc2)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '9.48', 'le': '0.22', 'lle': '0.30', 'sei': '5.91'}",CHEMBL361575,,CHEMBL361575,5.12,False,http://www.openphacts.org/units/Nanomolar,368122,=,1,True,=,,IC50,nM,,7500.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,7.5
,1431068,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)c1ccc([C@H]2C(=O)Nc3ccc(I)cc3C(=O)N2[C@H](C(=O)O)c2ccccc2)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '8.56', 'le': '0.20', 'lle': '-0.64', 'sei': '5.47'}",CHEMBL362794,,CHEMBL362794,4.75,False,http://www.openphacts.org/units/Nanomolar,368126,=,1,True,=,,IC50,nM,,18000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,18.0
,1431069,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccccc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '10.25', 'le': '0.25', 'lle': '0.69', 'sei': '6.46'}",CHEMBL362222,,CHEMBL362222,5.60,False,http://www.openphacts.org/units/Nanomolar,368047,=,1,True,=,,IC50,nM,,2500.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,2.5
,1431070,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccccc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccc(OC(F)(F)F)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '9.86', 'le': '0.23', 'lle': '0.73', 'sei': '6.13'}",CHEMBL359856,,CHEMBL359856,5.88,False,http://www.openphacts.org/units/Nanomolar,368051,=,1,True,=,,IC50,nM,,1320.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,1.32
,1431071,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccccc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccccc1C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,,CHEMBL433753,,CHEMBL433753,,False,http://www.openphacts.org/units/Nanomolar,368058,>,1,True,>,,IC50,nM,,125000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,125.0
,1431072,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](c1ccccc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1cccc(C(F)(F)F)c1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '7.49', 'le': '0.17', 'lle': '-0.92', 'sei': '5.01'}",CHEMBL179879,,CHEMBL179879,4.35,False,http://www.openphacts.org/units/Nanomolar,368064,=,1,True,=,,IC50,nM,,45000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,45.0
,1431073,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C1Nc2ccc(I)cc2C(=O)N([C@H](C(=O)O)C2CCCCC2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '7.59', 'le': '0.18', 'lle': '-0.92', 'sei': '4.84'}",CHEMBL362474,,CHEMBL362474,4.19,False,http://www.openphacts.org/units/Nanomolar,368068,=,1,True,=,,IC50,nM,,64000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,64.0
,1431074,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,CCCC[C@@H](C(=O)O)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '9.21', 'le': '0.23', 'lle': '0.13', 'sei': '5.60'}",CHEMBL182335,,CHEMBL182335,4.85,False,http://www.openphacts.org/units/Nanomolar,368073,=,1,True,=,,IC50,nM,,14000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,14.0
,1431076,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)CC[C@@H](C(=O)O)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '9.10', 'le': '0.22', 'lle': '-0.05', 'sei': '5.68'}",CHEMBL361559,,CHEMBL361559,4.92,False,http://www.openphacts.org/units/Nanomolar,368079,=,1,True,=,,IC50,nM,,12000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,12.0
,1431077,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)[C@H](Cc1ccccc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1ccc(Cl)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '8.77', 'le': '0.21', 'lle': '0.14', 'sei': '5.68'}",CHEMBL361733,,CHEMBL361733,4.92,False,http://www.openphacts.org/units/Nanomolar,368088,=,1,True,=,,IC50,nM,,12000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,12.0
,1431078,[],CHEMBL833471,Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc([C@@H](C(=O)O)N2C(=O)c3cc(I)ccc3NC(=O)[C@@H]2c2ccc(Cl)cc2)cc1,,,CHEMBL1140282,Bioorg. Med. Chem. Lett.,2005,"{'bei': '10.34', 'le': '0.25', 'lle': '0.59', 'sei': '6.69'}",CHEMBL180335,,CHEMBL180335,5.80,False,http://www.openphacts.org/units/Nanomolar,368096,=,1,True,=,,IC50,nM,,1590.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,1.59
,1437356,[],CHEMBL828042,Inhibitory concentration against MDM2-p53 interaction in SJSA human sarcoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCNC1(c2ccccc2)c2ccccc2C(=O)N1Cc1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1142026,Bioorg. Med. Chem. Lett.,2005,,CHEMBL180897,,CHEMBL180897,,False,http://www.openphacts.org/units/Nanomolar,369963,~,1,True,~,,IC50,nM,,200000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,200.0
,1437357,[],CHEMBL828042,Inhibitory concentration against MDM2-p53 interaction in SJSA human sarcoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCOC1(c2ccccc2)c2ccccc2C(=O)N1Cc1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1142026,Bioorg. Med. Chem. Lett.,2005,,CHEMBL180048,,CHEMBL180048,,False,http://www.openphacts.org/units/Nanomolar,369969,~,1,True,~,,IC50,nM,,200000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,200.0
,1437358,[],CHEMBL828042,Inhibitory concentration against MDM2-p53 interaction in SJSA human sarcoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCOC1(c2ccccc2)c2ccccc2C(=O)N1CCC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1142026,Bioorg. Med. Chem. Lett.,2005,,CHEMBL360160,,CHEMBL360160,,False,http://www.openphacts.org/units/Nanomolar,369970,~,1,True,~,,IC50,nM,,200000.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,uM,UO_0000065,,200.0
